39.8889,0.639883,-21.1755,34.1632,-18.9822,-35.0791,5.5
39.8865,0.651481,-21.1967,34.1541,-18.9633,-35.0868,5.6
39.8841,0.663078,-21.2178,34.145,-18.9445,-35.0945,5.7
39.8817,0.674674,-21.2389,34.1359,-18.9256,-35.1021,5.8
39.8793,0.686268,-21.2601,34.1268,-18.9068,-35.1098,5.9
39.8769,0.69786,-21.2812,34.1176,-18.8879,-35.1174,6
39.8745,0.709452,-21.3023,34.1085,-18.869,-35.125,6.1
39.872,0.721041,-21.3234,34.0993,-18.8501,-35.1326,6.2
39.8695,0.73263,-21.3445,34.0901,-18.8312,-35.1403,6.3
39.8671,0.744217,-21.3655,34.081,-18.8123,-35.1478,6.4
39.8646,0.755802,-21.3866,34.0717,-18.7934,-35.1554,6.5
39.8621,0.767386,-21.4077,34.0625,-18.7745,-35.163,6.6
39.8596,0.778968,-21.4287,34.0533,-18.7556,-35.1705,6.7
39.857,0.790549,-21.4498,34.0441,-18.7366,-35.1781,6.8
39.8545,0.802129,-21.4708,34.0348,-18.7177,-35.1856,6.9
39.8519,0.813707,-21.4918,34.0255,-18.6987,-35.1931,7
39.8494,0.825284,-21.5128,34.0162,-18.6798,-35.2006,7.1
39.8468,0.836859,-21.5338,34.0069,-18.6608,-35.2081,7.2
39.8442,0.848432,-21.5548,33.9976,-18.6418,-35.2156,7.3
39.8416,0.860004,-21.5758,33.9883,-18.6228,-35.2231,7.4
39.839,0.871574,-21.5968,33.979,-18.6038,-35.2306,7.5
39.8364,0.883143,-21.6178,33.9696,-18.5848,-35.238,7.6
39.8337,0.894711,-21.6387,33.9603,-18.5658,-35.2454,7.7
39.8311,0.906277,-21.6597,33.9509,-18.5468,-35.2529,7.8
39.8284,0.917841,-21.6806,33.9415,-18.5277,-35.2603,7.9
39.8257,0.929404,-21.7015,33.9321,-18.5087,-35.2677,8
39.8231,0.940965,-21.7225,33.9227,-18.4896,-35.2751,8.1
39.8204,0.952524,-21.7434,33.9133,-18.4706,-35.2825,8.2
39.8176,0.964082,-21.7643,33.9038,-18.4515,-35.2898,8.3
39.8149,0.975639,-21.7852,33.8944,-18.4324,-35.2972,8.4
39.8122,0.987194,-21.806,33.8849,-18.4134,-35.3045,8.5
39.8094,0.998747,-21.8269,33.8754,-18.3943,-35.3118,8.6
39.8067,1.0103,-21.8478,33.8659,-18.3752,-35.3192,8.7
39.8039,1.02185,-21.8686,33.8564,-18.356,-35.3265,8.8
39.8011,1.0334,-21.8895,33.8469,-18.3369,-35.3338,8.9
39.7983,1.04494,-21.9103,33.8374,-18.3178,-35.3411,9
39.7955,1.05649,-21.9311,33.8278,-18.2986,-35.3483,9.1
39.7926,1.06803,-21.952,33.8182,-18.2795,-35.3556,9.2
39.7898,1.07957,-21.9728,33.8087,-18.2603,-35.3628,9.3
39.7869,1.09111,-21.9936,33.7991,-18.2412,-35.3701,9.4
39.7841,1.10265,-22.0143,33.7895,-18.222,-35.3773,9.5
39.7812,1.11419,-22.0351,33.7799,-18.2028,-35.3845,9.6
39.7783,1.12572,-22.0559,33.7703,-18.1836,-35.3917,9.7
39.7754,1.13726,-22.0767,33.7606,-18.1644,-35.3989,9.8
39.7725,1.14879,-22.0974,33.751,-18.1452,-35.4061,9.9
39.7695,1.16032,-22.1181,33.7413,-18.126,-35.4132,10
39.7666,1.17185,-22.1389,33.7316,-18.1068,-35.4204,10.1
39.7637,1.18338,-22.1596,33.7219,-18.0875,-35.4275,10.2
39.7607,1.1949,-22.1803,33.7122,-18.0683,-35.4347,10.3
39.7577,1.20642,-22.201,33.7025,-18.0491,-35.4418,10.4
39.7547,1.21795,-22.2217,33.6928,-18.0298,-35.4489,10.5
39.7517,1.22947,-22.2424,33.683,-18.0105,-35.456,10.6
39.7487,1.24098,-22.2631,33.6733,-17.9912,-35.463,10.7
39.7457,1.2525,-22.2837,33.6635,-17.972,-35.4701,10.8
39.7426,1.26401,-22.3044,33.6537,-17.9527,-35.4772,10.9
39.7396,1.27553,-22.325,33.6439,-17.9334,-35.4842,11
39.7365,1.28704,-22.3456,33.6341,-17.914,-35.4912,11.1
39.7334,1.29855,-22.3663,33.6243,-17.8947,-35.4983,11.2
39.7303,1.31006,-22.3869,33.6145,-17.8754,-35.5053,11.3
39.7272,1.32156,-22.4075,33.6046,-17.8561,-35.5123,11.4
39.7241,1.33307,-22.4281,33.5948,-17.8367,-35.5193,11.5
39.721,1.34457,-22.4487,33.5849,-17.8174,-35.5262,11.6
39.7178,1.35607,-22.4693,33.575,-17.798,-35.5332,11.7
39.7147,1.36757,-22.4898,33.5651,-17.7786,-35.5401,11.8
39.7115,1.37906,-22.5104,33.5552,-17.7592,-35.5471,11.9
39.7083,1.39056,-22.5309,33.5453,-17.7399,-35.554,12
39.7051,1.40205,-22.5515,33.5353,-17.7205,-35.5609,12.1
39.7019,1.41354,-22.572,33.5254,-17.701,-35.5678,12.2
39.6987,1.42503,-22.5925,33.5154,-17.6816,-35.5747,12.3
39.6954,1.43652,-22.613,33.5054,-17.6622,-35.5816,12.4
39.6922,1.448,-22.6335,33.4954,-17.6428,-35.5884,12.5
39.6889,1.45949,-22.654,33.4854,-17.6233,-35.5953,12.6
39.6857,1.47097,-22.6745,33.4754,-17.6039,-35.6021,12.7
39.6824,1.48245,-22.695,33.4654,-17.5844,-35.609,12.8
39.6791,1.49393,-22.7154,33.4553,-17.565,-35.6158,12.9
39.6758,1.50541,-22.7359,33.4453,-17.5455,-35.6226,13
39.6725,1.51688,-22.7563,33.4352,-17.526,-35.6294,13.1
39.6691,1.52835,-22.7768,33.4251,-17.5065,-35.6362,13.2
39.6658,1.53982,-22.7972,33.415,-17.487,-35.6429,13.3
39.6624,1.55129,-22.8176,33.4049,-17.4675,-35.6497,13.4
39.659,1.56276,-22.838,33.3948,-17.448,-35.6564,13.5
39.6557,1.57422,-22.8584,33.3847,-17.4285,-35.6632,13.6
39.6523,1.58569,-22.8788,33.3745,-17.4089,-35.6699,13.7
39.6488,1.59715,-22.8991,33.3644,-17.3894,-35.6766,13.8
39.6454,1.60861,-22.9195,33.3542,-17.3698,-35.6833,13.9
39.642,1.62006,-22.9399,33.344,-17.3503,-35.69,14
39.6385,1.63152,-22.9602,33.3338,-17.3307,-35.6966,14.1
39.6351,1.64297,-22.9805,33.3236,-17.3111,-35.7033,14.2
39.6316,1.65442,-23.0009,33.3134,-17.2915,-35.7099,14.3
39.6281,1.66587,-23.0212,33.3032,-17.2719,-35.7166,14.4
39.6246,1.67732,-23.0415,33.2929,-17.2523,-35.7232,14.5
39.6211,1.68876,-23.0618,33.2826,-17.2327,-35.7298,14.6
39.6176,1.70021,-23.0821,33.2724,-17.2131,-35.7364,14.7
39.6141,1.71165,-23.1024,33.2621,-17.1935,-35.743,14.8
39.6105,1.72309,-23.1226,33.2518,-17.1738,-35.7496,14.9
39.6069,1.73452,-23.1429,33.2415,-17.1542,-35.7561,15
39.6034,1.74596,-23.1631,33.2311,-17.1345,-35.7627,15.1
39.5998,1.75739,-23.1834,33.2208,-17.1149,-35.7692,15.2
39.5962,1.76882,-23.2036,33.2105,-17.0952,-35.7757,15.3
39.5926,1.78025,-23.2238,33.2001,-17.0755,-35.7822,15.4
39.5889,1.79168,-23.244,33.1897,-17.0558,-35.7887,15.5
39.5853,1.8031,-23.2642,33.1793,-17.0361,-35.7952,15.6
39.5817,1.81453,-23.2844,33.1689,-17.0164,-35.8017,15.7
39.578,1.82595,-23.3046,33.1585,-16.9967,-35.8082,15.8
39.5743,1.83736,-23.3248,33.1481,-16.977,-35.8146,15.9
39.5706,1.84878,-23.3449,33.1376,-16.9573,-35.8211,16
39.5669,1.86019,-23.3651,33.1272,-16.9375,-35.8275,16.1
39.5632,1.87161,-23.3852,33.1167,-16.9178,-35.8339,16.2
39.5595,1.88302,-23.4053,33.1062,-16.898,-35.8403,16.3
39.5557,1.89443,-23.4254,33.0957,-16.8783,-35.8467,16.4
39.552,1.90583,-23.4456,33.0852,-16.8585,-35.8531,16.5
39.5482,1.91723,-23.4657,33.0747,-16.8387,-35.8594,16.6
39.5444,1.92864,-23.4857,33.0642,-16.8189,-35.8658,16.7
39.5407,1.94004,-23.5058,33.0536,-16.7991,-35.8721,16.8
39.5369,1.95143,-23.5259,33.0431,-16.7793,-35.8785,16.9
39.533,1.96283,-23.546,33.0325,-16.7595,-35.8848,17
39.5292,1.97422,-23.566,33.0219,-16.7397,-35.8911,17.1
39.5254,1.98561,-23.586,33.0113,-16.7199,-35.8974,17.2
39.5215,1.997,-23.6061,33.0007,-16.7,-35.9036,17.3
39.5177,2.00839,-23.6261,32.9901,-16.6802,-35.9099,17.4
39.5138,2.01977,-23.6461,32.9795,-16.6603,-35.9162,17.5
39.5099,2.03115,-23.6661,32.9688,-16.6404,-35.9224,17.6
39.506,2.04253,-23.6861,32.9582,-16.6206,-35.9286,17.7
39.5021,2.05391,-23.7061,32.9475,-16.6007,-35.9349,17.8
39.4981,2.06528,-23.7261,32.9368,-16.5808,-35.9411,17.9
39.4942,2.07666,-23.746,32.9261,-16.5609,-35.9473,18
39.4902,2.08803,-23.766,32.9154,-16.541,-35.9534,18.1
39.4863,2.0994,-23.7859,32.9047,-16.5211,-35.9596,18.2
39.4823,2.11076,-23.8058,32.8939,-16.5012,-35.9658,18.3
39.4783,2.12213,-23.8258,32.8832,-16.4812,-35.9719,18.4
39.4743,2.13349,-23.8457,32.8724,-16.4613,-35.978,18.5
39.4703,2.14485,-23.8656,32.8617,-16.4413,-35.9842,18.6
39.4662,2.15621,-23.8855,32.8509,-16.4214,-35.9903,18.7
39.4622,2.16756,-23.9054,32.8401,-16.4014,-35.9964,18.8
39.4581,2.17891,-23.9252,32.8293,-16.3814,-36.0024,18.9
39.4541,2.19026,-23.9451,32.8184,-16.3615,-36.0085,19
39.45,2.20161,-23.9649,32.8076,-16.3415,-36.0146,19.1
39.4459,2.21296,-23.9848,32.7967,-16.3215,-36.0206,19.2
39.4418,2.2243,-24.0046,32.7859,-16.3015,-36.0266,19.3
39.4377,2.23564,-24.0244,32.775,-16.2815,-36.0327,19.4
39.4335,2.24698,-24.0442,32.7641,-16.2614,-36.0387,19.5
39.4294,2.25832,-24.064,32.7532,-16.2414,-36.0447,19.6
39.4252,2.26965,-24.0838,32.7423,-16.2214,-36.0507,19.7
39.4211,2.28098,-24.1036,32.7314,-16.2013,-36.0566,19.8
39.4169,2.29231,-24.1234,32.7204,-16.1813,-36.0626,19.9
39.4127,2.30364,-24.1432,32.7095,-16.1612,-36.0685,20
39.4085,2.31497,-24.1629,32.6985,-16.1411,-36.0745,20.1
39.4043,2.32629,-24.1826,32.6876,-16.121,-36.0804,20.2
39.4,2.33761,-24.2024,32.6766,-16.1009,-36.0863,20.3
39.3958,2.34892,-24.2221,32.6656,-16.0808,-36.0922,20.4
39.3915,2.36024,-24.2418,32.6546,-16.0607,-36.0981,20.5
39.3873,2.37155,-24.2615,32.6435,-16.0406,-36.1039,20.6
39.383,2.38286,-24.2812,32.6325,-16.0205,-36.1098,20.7
39.3787,2.39417,-24.3009,32.6214,-16.0004,-36.1156,20.8
39.3744,2.40548,-24.3206,32.6104,-15.9802,-36.1215,20.9
39.3701,2.41678,-24.3402,32.5993,-15.9601,-36.1273,21
39.3657,2.42808,-24.3599,32.5882,-15.9399,-36.1331,21.1
39.3614,2.43938,-24.3795,32.5771,-15.9198,-36.1389,21.2
39.357,2.45067,-24.3991,32.566,-15.8996,-36.1447,21.3
39.3526,2.46197,-24.4188,32.5549,-15.8794,-36.1505,21.4
39.3483,2.47326,-24.4384,32.5437,-15.8592,-36.1562,21.5
39.3439,2.48455,-24.458,32.5326,-15.839,-36.162,21.6
39.3394,2.49583,-24.4776,32.5214,-15.8188,-36.1677,21.7
39.335,2.50711,-24.4971,32.5102,-15.7986,-36.1734,21.8
39.3306,2.51839,-24.5167,32.499,-15.7784,-36.1791,21.9
39.3261,2.52967,-24.5363,32.4878,-15.7581,-36.1848,22
39.3217,2.54095,-24.5558,32.4766,-15.7379,-36.1905,22.1
39.3172,2.55222,-24.5754,32.4654,-15.7177,-36.1962,22.2
39.3127,2.56349,-24.5949,32.4541,-15.6974,-36.2018,22.3
39.3082,2.57476,-24.6144,32.4429,-15.6771,-36.2075,22.4
39.3037,2.58603,-24.6339,32.4316,-15.6569,-36.2131,22.5
39.2992,2.59729,-24.6534,32.4204,-15.6366,-36.2187,22.6
39.2946,2.60855,-24.6729,32.4091,-15.6163,-36.2243,22.7
39.2901,2.61981,-24.6924,32.3978,-15.596,-36.2299,22.8
39.2855,2.63106,-24.7118,32.3864,-15.5757,-36.2355,22.9
39.281,2.64232,-24.7313,32.3751,-15.5554,-36.2411,23
39.2764,2.65357,-24.7507,32.3638,-15.5351,-36.2466,23.1
39.2718,2.66481,-24.7702,32.3524,-15.5147,-36.2522,23.2
39.2672,2.67606,-24.7896,32.3411,-15.4944,-36.2577,23.3
39.2625,2.6873,-24.809,32.3297,-15.4741,-36.2632,23.4
39.2579,2.69854,-24.8284,32.3183,-15.4537,-36.2687,23.5
39.2532,2.70978,-24.8478,32.3069,-15.4333,-36.2742,23.6
39.2486,2.72101,-24.8672,32.2955,-15.413,-36.2797,23.7
39.2439,2.73224,-24.8866,32.284,-15.3926,-36.2852,23.8
39.2392,2.74347,-24.906,32.2726,-15.3722,-36.2906,23.9
39.2345,2.7547,-24.9253,32.2611,-15.3518,-36.2961,24
39.2298,2.76592,-24.9447,32.2497,-15.3314,-36.3015,24.1
39.2251,2.77715,-24.964,32.2382,-15.311,-36.3069,24.2
39.2203,2.78836,-24.9833,32.2267,-15.2906,-36.3123,24.3
39.2156,2.79958,-25.0026,32.2152,-15.2702,-36.3177,24.4
39.2108,2.81079,-25.0219,32.2037,-15.2497,-36.3231,24.5
39.206,2.822,-25.0412,32.1922,-15.2293,-36.3285,24.6
39.2012,2.83321,-25.0605,32.1806,-15.2088,-36.3338,24.7
39.1964,2.84442,-25.0798,32.1691,-15.1884,-36.3392,24.8
39.1916,2.85562,-25.0991,32.1575,-15.1679,-36.3445,24.9
39.1868,2.86682,-25.1183,32.1459,-15.1474,-36.3498,25
39.1819,2.87802,-25.1375,32.1343,-15.1269,-36.3551,25.1
39.1771,2.88921,-25.1568,32.1227,-15.1065,-36.3604,25.2
39.1722,2.9004,-25.176,32.1111,-15.086,-36.3657,25.3
39.1673,2.91159,-25.1952,32.0995,-15.0654,-36.371,25.4
39.1625,2.92278,-25.2144,32.0879,-15.0449,-36.3762,25.5
39.1575,2.93396,-25.2336,32.0762,-15.0244,-36.3815,25.6
39.1526,2.94514,-25.2528,32.0645,-15.0039,-36.3867,25.7
39.1477,2.95632,-25.272,32.0529,-14.9833,-36.3919,25.8
39.1428,2.96749,-25.2911,32.0412,-14.9628,-36.3971,25.9
39.1378,2.97867,-25.3103,32.0295,-14.9422,-36.4023,26
39.1328,2.98984,-25.3294,32.0178,-14.9217,-36.4075,26.1
39.1278,3.001,-25.3485,32.006,-14.9011,-36.4126,26.2
39.1229,3.01217,-25.3676,31.9943,-14.8805,-36.4178,26.3
39.1178,3.02333,-25.3868,31.9826,-14.8599,-36.4229,26.4
39.1128,3.03448,-25.4059,31.9708,-14.8393,-36.4281,26.5
39.1078,3.04564,-25.4249,31.959,-14.8187,-36.4332,26.6
39.1028,3.05679,-25.444,31.9472,-14.7981,-36.4383,26.7
39.0977,3.06794,-25.4631,31.9354,-14.7775,-36.4434,26.8
39.0926,3.07909,-25.4821,31.9236,-14.7569,-36.4484,26.9
39.0875,3.09023,-25.5012,31.9118,-14.7362,-36.4535,27
39.0824,3.10137,-25.5202,31.9,-14.7156,-36.4585,27.1
39.0773,3.11251,-25.5392,31.8881,-14.6949,-36.4636,27.2
39.0722,3.12365,-25.5583,31.8762,-14.6743,-36.4686,27.3
39.0671,3.13478,-25.5773,31.8644,-14.6536,-36.4736,27.4
39.0619,3.14591,-25.5963,31.8525,-14.6329,-36.4786,27.5
39.0568,3.15704,-25.6152,31.8406,-14.6122,-36.4836,27.6
39.0516,3.16816,-25.6342,31.8287,-14.5915,-36.4886,27.7
39.0464,3.17928,-25.6532,31.8167,-14.5708,-36.4935,27.8
39.0412,3.1904,-25.6721,31.8048,-14.5501,-36.4985,27.9
39.036,3.20151,-25.6911,31.7929,-14.5294,-36.5034,28
39.0308,3.21263,-25.71,31.7809,-14.5087,-36.5083,28.1
39.0256,3.22373,-25.7289,31.7689,-14.4879,-36.5132,28.2
39.0203,3.23484,-25.7478,31.7569,-14.4672,-36.5181,28.3
39.015,3.24594,-25.7667,31.745,-14.4464,-36.523,28.4
39.0098,3.25704,-25.7856,31.7329,-14.4257,-36.5279,28.5
39.0045,3.26814,-25.8045,31.7209,-14.4049,-36.5327,28.6
38.9992,3.27924,-25.8233,31.7089,-14.3841,-36.5376,28.7
38.9939,3.29033,-25.8422,31.6968,-14.3634,-36.5424,28.8
38.9886,3.30142,-25.8611,31.6848,-14.3426,-36.5472,28.9
38.9832,3.3125,-25.8799,31.6727,-14.3218,-36.552,29
38.9779,3.32358,-25.8987,31.6606,-14.301,-36.5568,29.1
38.9725,3.33466,-25.9175,31.6485,-14.2802,-36.5616,29.2
38.9671,3.34574,-25.9363,31.6364,-14.2593,-36.5664,29.3
38.9617,3.35681,-25.9551,31.6243,-14.2385,-36.5711,29.4
38.9563,3.36788,-25.9739,31.6122,-14.2177,-36.5758,29.5
38.9509,3.37895,-25.9927,31.6,-14.1968,-36.5806,29.6
38.9455,3.39001,-26.0114,31.5879,-14.176,-36.5853,29.7
38.9401,3.40107,-26.0302,31.5757,-14.1551,-36.59,29.8
38.9346,3.41213,-26.0489,31.5635,-14.1342,-36.5947,29.9
38.9291,3.42319,-26.0677,31.5513,-14.1134,-36.5993,30
38.9237,3.43424,-26.0864,31.5391,-14.0925,-36.604,30.1
38.9182,3.44529,-26.1051,31.5269,-14.0716,-36.6087,30.2
38.9127,3.45633,-26.1238,31.5147,-14.0507,-36.6133,30.3
38.9072,3.46738,-26.1425,31.5025,-14.0298,-36.6179,30.4
38.9016,3.47841,-26.1612,31.4902,-14.0088,-36.6225,30.5
38.8961,3.48945,-26.1798,31.4779,-13.9879,-36.6271,30.6
38.8905,3.50048,-26.1985,31.4657,-13.967,-36.6317,30.7
38.885,3.51151,-26.2171,31.4534,-13.946,-36.6363,30.8
38.8794,3.52254,-26.2358,31.4411,-13.9251,-36.6408,30.9
38.8738,3.53356,-26.2544,31.4287,-13.9041,-36.6454,31
38.8682,3.54459,-26.273,31.4164,-13.8832,-36.6499,31.1
38.8626,3.5556,-26.2916,31.4041,-13.8622,-36.6544,31.2
38.8569,3.56662,-26.3102,31.3917,-13.8412,-36.6589,31.3
38.8513,3.57763,-26.3288,31.3794,-13.8202,-36.6634,31.4
38.8457,3.58864,-26.3473,31.367,-13.7992,-36.6679,31.5
38.84,3.59964,-26.3659,31.3546,-13.7782,-36.6724,31.6
38.8343,3.61064,-26.3844,31.3422,-13.7572,-36.6768,31.7
38.8286,3.62164,-26.403,31.3298,-13.7362,-36.6813,31.8
38.8229,3.63264,-26.4215,31.3174,-13.7152,-36.6857,31.9
38.8172,3.64363,-26.44,31.3049,-13.6941,-36.6901,32
38.8115,3.65462,-26.4585,31.2925,-13.6731,-36.6945,32.1
38.8057,3.6656,-26.477,31.28,-13.652,-36.6989,32.2
38.8,3.67658,-26.4955,31.2676,-13.631,-36.7033,32.3
38.7942,3.68756,-26.514,31.2551,-13.6099,-36.7076,32.4
38.7884,3.69854,-26.5325,31.2426,-13.5888,-36.712,32.5
38.7826,3.70951,-26.5509,31.2301,-13.5677,-36.7163,32.6
38.7768,3.72048,-26.5693,31.2176,-13.5467,-36.7206,32.7
38.771,3.73145,-26.5878,31.205,-13.5256,-36.7249,32.8
38.7651,3.74241,-26.6062,31.1925,-13.5045,-36.7292,32.9
38.7593,3.75337,-26.6246,31.1799,-13.4833,-36.7335,33
38.7534,3.76432,-26.643,31.1674,-13.4622,-36.7378,33.1
38.7476,3.77528,-26.6614,31.1548,-13.4411,-36.742,33.2
38.7417,3.78623,-26.6798,31.1422,-13.4199,-36.7463,33.3
38.7358,3.79717,-26.6981,31.1296,-13.3988,-36.7505,33.4
38.7299,3.80811,-26.7165,31.117,-13.3776,-36.7547,33.5
38.724,3.81905,-26.7348,31.1043,-13.3565,-36.7589,33.6
38.718,3.82999,-26.7532,31.0917,-13.3353,-36.7631,33.7
38.7121,3.84092,-26.7715,31.079,-13.3141,-36.7673,33.8
38.7061,3.85185,-26.7898,31.0664,-13.2929,-36.7715,33.9
38.7001,3.86278,-26.8081,31.0537,-13.2718,-36.7756,34
38.6941,3.8737,-26.8264,31.041,-13.2506,-36.7797,34.1
38.6881,3.88462,-26.8447,31.0283,-13.2293,-36.7839,34.2
38.6821,3.89553,-26.863,31.0156,-13.2081,-36.788,34.3
38.6761,3.90645,-26.8812,31.0029,-13.1869,-36.7921,34.4
38.6701,3.91736,-26.8995,30.9901,-13.1657,-36.7962,34.5
38.664,3.92826,-26.9177,30.9774,-13.1444,-36.8002,34.6
38.658,3.93916,-26.9359,30.9646,-13.1232,-36.8043,34.7
38.6519,3.95006,-26.9541,30.9519,-13.1019,-36.8083,34.8
38.6458,3.96096,-26.9723,30.9391,-13.0807,-36.8124,34.9
38.6397,3.97185,-26.9905,30.9263,-13.0594,-36.8164,35
38.6336,3.98274,-27.0087,30.9135,-13.0381,-36.8204,35.1
38.6275,3.99362,-27.0269,30.9006,-13.0168,-36.8244,35.2
38.6213,4.0045,-27.0451,30.8878,-12.9955,-36.8283,35.3
38.6152,4.01538,-27.0632,30.875,-12.9742,-36.8323,35.4
38.609,4.02626,-27.0813,30.8621,-12.9529,-36.8363,35.5
38.6028,4.03713,-27.0995,30.8492,-12.9316,-36.8402,35.6
38.5966,4.048,-27.1176,30.8364,-12.9103,-36.8441,35.7
38.5904,4.05886,-27.1357,30.8235,-12.8889,-36.848,35.8
38.5842,4.06972,-27.1538,30.8106,-12.8676,-36.8519,35.9
38.578,4.08058,-27.1719,30.7977,-12.8462,-36.8558,36
38.5717,4.09143,-27.1899,30.7847,-12.8249,-36.8597,36.1
38.5655,4.10228,-27.208,30.7718,-12.8035,-36.8635,36.2
38.5592,4.11313,-27.2261,30.7588,-12.7822,-36.8674,36.3
38.5529,4.12397,-27.2441,30.7459,-12.7608,-36.8712,36.4
38.5466,4.13481,-27.2621,30.7329,-12.7394,-36.875,36.5
38.5403,4.14564,-27.2802,30.7199,-12.718,-36.8788,36.6
38.534,4.15648,-27.2982,30.7069,-12.6966,-36.8826,36.7
38.5277,4.16731,-27.3162,30.6939,-12.6752,-36.8864,36.8
38.5213,4.17813,-27.3341,30.6809,-12.6538,-36.8902,36.9
38.515,4.18895,-27.3521,30.6678,-12.6323,-36.8939,37
38.5086,4.19977,-27.3701,30.6548,-12.6109,-36.8977,37.1
38.5022,4.21058,-27.388,30.6417,-12.5894,-36.9014,37.2
38.4958,4.22139,-27.406,30.6287,-12.568,-36.9051,37.3
38.4894,4.2322,-27.4239,30.6156,-12.5465,-36.9088,37.4
38.483,4.24301,-27.4418,30.6025,-12.5251,-36.9125,37.5
38.4766,4.2538,-27.4597,30.5894,-12.5036,-36.9162,37.6
38.4701,4.2646,-27.4776,30.5763,-12.4821,-36.9198,37.7
38.4637,4.27539,-27.4955,30.5631,-12.4606,-36.9235,37.8
38.4572,4.28618,-27.5134,30.55,-12.4391,-36.9271,37.9
38.4507,4.29697,-27.5313,30.5368,-12.4176,-36.9307,38
38.4442,4.30775,-27.5491,30.5237,-12.3961,-36.9343,38.1
38.4377,4.31853,-27.567,30.5105,-12.3746,-36.9379,38.2
38.4312,4.3293,-27.5848,30.4973,-12.3531,-36.9415,38.3
